"Time, s","Air Region [Case 28]","Air Region 2 [Case 28]","Rotor/airRegion [Case 28]","Rotor/airRegion [Case 28]","Rotor/airRegion [Case 28]","Rotor/airRegion [Case 28]","Rotor/airRegion.2 [Case 28]","Rotor/airRegion.2 [Case 28]","Rotor/airRegion.2 [Case 28]","Rotor/airRegion.2 [Case 28]","Rotor/Magnet1 [Case 28]","Rotor/Magnet1 [Case 28]","Rotor/Magnet1 [Case 28]","Rotor/Magnet1 [Case 28]","Rotor/Magnet2 [Case 28]","Rotor/Magnet2 [Case 28]","Rotor/Magnet2 [Case 28]","Rotor/Magnet2 [Case 28]","Rotor/RotorCore [Case 28]","Rotor/Shaft [Case 28]","Stator/Slot1/Wire1 [Case 28]","Stator/Slot1/Wire2 [Case 28]","Stator/Slot1/Wire3 [Case 28]","Stator/Slot1/Wire4 [Case 28]","Stator/Slot2/Wire1 [Case 28]","Stator/Slot2/Wire2 [Case 28]","Stator/Slot2/Wire3 [Case 28]","Stator/Slot2/Wire4 [Case 28]","Stator/Slot3/Wire1 [Case 28]","Stator/Slot3/Wire2 [Case 28]","Stator/Slot3/Wire3 [Case 28]","Stator/Slot3/Wire4 [Case 28]","Stator/Slot4/Wire1 [Case 28]","Stator/Slot4/Wire2 [Case 28]","Stator/Slot4/Wire3 [Case 28]","Stator/Slot4/Wire4 [Case 28]","Stator/Slot5/Wire1 [Case 28]","Stator/Slot5/Wire2 [Case 28]","Stator/Slot5/Wire3 [Case 28]","Stator/Slot5/Wire4 [Case 28]","Stator/Slot6/Wire1 [Case 28]","Stator/Slot6/Wire2 [Case 28]","Stator/Slot6/Wire3 [Case 28]","Stator/Slot6/Wire4 [Case 28]","Stator/Slot7/Wire1 [Case 28]","Stator/Slot7/Wire2 [Case 28]","Stator/Slot7/Wire3 [Case 28]","Stator/Slot7/Wire4 [Case 28]","Stator/Slot8/Wire1 [Case 28]","Stator/Slot8/Wire2 [Case 28]","Stator/Slot8/Wire3 [Case 28]","Stator/Slot8/Wire4 [Case 28]","Stator/Slot9/Wire1 [Case 28]","Stator/Slot9/Wire2 [Case 28]","Stator/Slot9/Wire3 [Case 28]","Stator/Slot9/Wire4 [Case 28]","Stator/Slot10/Wire1 [Case 28]","Stator/Slot10/Wire2 [Case 28]","Stator/Slot10/Wire3 [Case 28]","Stator/Slot10/Wire4 [Case 28]","Stator/Slot11/Wire1 [Case 28]","Stator/Slot11/Wire2 [Case 28]","Stator/Slot11/Wire3 [Case 28]","Stator/Slot11/Wire4 [Case 28]","Stator/Slot12/Wire1 [Case 28]","Stator/Slot12/Wire2 [Case 28]","Stator/Slot12/Wire3 [Case 28]","Stator/Slot12/Wire4 [Case 28]","Stator/StatorCore [Case 28]","Total [Case 28]"
"0.000538194444444","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","180.833302423","181.168669277","184.14878527","221.341841711","181.648894112","184.289404511","192.311917662","247.177444921","70.8124830015","75.6103073821","87.1368739817","97.0854711357","75.4551595467","71.7362252718","100.992937226","213.094422426","52.3587946893","97.1162021104","166.991287918","297.065575467","48.3799558506","93.8586726996","160.193321198","331.516984715","180.868205983","181.136766823","184.184410128","221.300302122","181.683504371","184.256690581","192.345783989","247.136994354","70.7896676882","75.6540967412","87.1267003654","97.1151309064","75.4361226449","71.762499934","100.959243031","213.099565822","52.4561127371","97.2166905359","167.203709669","297.31679206","48.5341596555","93.7630531907","160.069343796","331.308763763","0","7225.0492454"
"0.000541666666667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","179.527755622","180.087162483","183.562764287","209.365865055","180.072216766","181.871873075","187.166539821","228.289692372","75.5572482134","80.4571153897","91.4341458413","101.984825405","79.1147502421","77.5993596911","112.400512265","259.517600704","38.9631423467","74.7703474211","136.902269722","260.681472523","44.4397154614","90.4582435117","159.035043479","326.026600344","179.558324846","180.057971252","183.593969626","209.327219432","180.103075167","181.841414701","187.195484375","228.251263207","75.5394980679","80.5072288423","91.4387951405","102.018407742","79.1059497264","77.6139937444","112.340435757","259.464162993","39.043089915","74.8524390172","137.098617509","260.915816905","44.5976549828","90.3652620192","158.914343815","325.815746184","0","7078.84642701"
"0.000545138888889","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","178.04589039","178.961904098","183.077228046","200.564421355","178.287808754","179.434206937","182.747598399","207.25039506","80.2352318324","85.6716295861","96.599749436","108.503971568","83.0868241556","83.1803249109","121.462632079","325.96404473","28.097715546","53.6712975465","106.523011586","223.006638349","40.9112886663","87.5920092662","158.272960198","321.540433298","178.06888311","178.936597819","183.099848895","200.531491085","178.312397807","179.408549508","182.769154746","207.217982076","80.2256714014","85.7192100458","96.6096437519","108.536755688","83.0838131002","83.188624586","121.401935799","325.88479968","28.1503538562","53.7143125096","106.667767792","223.174634088","41.078987804","87.5255356985","158.186106223","321.365551645","0","6985.54782451"
"0.000548611111111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","176.531926348","178.132191679","183.415484754","197.216790213","176.324404197","177.052160486","179.208211515","190.087736987","84.8483778854","91.1341458835","102.840469213","117.677242434","87.0693596212","88.4596098482","127.901265376","404.566406245","21.2687241822","36.0072745024","78.5501911053","185.852690885","38.1632819255","86.0461628005","159.031334801","319.847274962","176.543810598","178.113434575","183.426223146","197.191130991","176.339946111","177.035603291","179.221503469","190.067477488","84.8517791527","91.1702202822","102.856956187","117.698645589","87.075662147","88.4578316006","127.849518482","404.472522481","21.3015511534","36.0093271681","78.6332135363","185.929360099","38.3512165672","86.0304605154","159.015252239","319.759732453","0","6974.63509717"
"0.000552083333333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","175.272980949","178.138059659","185.512599171","200.48603688","174.192684954","174.651256935","176.242472286","186.203806818","89.4939093683","96.7316344694","109.634066518","131.620839125","90.8622458245","93.9751820663","134.202348788","480.512786051","18.9454810527","23.6063366281","56.0830490707","152.963174386","36.4269659861","86.3325666385","162.082640407","321.927160495","175.255877582","178.127231521","185.485051828","200.457233217","174.187091238","174.653834065","176.233053696","186.200068183","89.5007102419","96.7668168136","109.658006568","131.643194088","90.8703314099","93.968001631","134.150958606","480.41982303","18.9575227453","23.6124613815","56.1745410952","153.077387878","36.5907186607","86.2582992438","161.96780596","321.714740779","0","7072.03104599"
"0.000555555555556","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","174.731571814","179.673395472","190.223066136","211.179447641","171.870475757","172.123620111","173.394275043","193.336666293","94.1705075423","102.488436031","117.109143596","151.843404763","94.7737679694","99.5112169208","139.777145603","552.246108319","20.5170897203","16.0109729914","38.9212921884","124.898738606","35.3607974139","87.7422740759","166.445649113","326.450767122","174.675120337","179.667178676","190.144496525","211.14241289","171.839873319","172.150685261","173.359709846","193.352979239","94.1860209392","102.514487033","117.140690626","151.858630323","94.7878734597","99.4931142231","139.730409086","552.134307798","20.4902803409","16.0134840565","39.030062587","125.076162183","35.4706659011","87.5798282071","166.19475554","326.058507403","0","7268.89156604"
"0.000559027777778","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","175.541154589","183.575619646","198.293205075","228.82805617","169.339182141","169.461100868","170.498451603","201.320228715","98.8840544254","108.408163275","125.528993944","179.439565881","98.9021696285","104.89014239","144.373533346","612.514784789","25.1917964683","12.4464239527","26.4151911606","102.104525012","34.8442606331","90.0025149031","171.742247439","332.707145183","175.460358467","183.559466732","198.188709773","228.773944104","169.30097278","169.495684059","170.45749851","201.338759909","98.8995406189","108.429633799","125.557011718","179.450482296","98.913960523","104.874459507","144.339419103","612.429711786","25.180082284","12.4330120522","26.4638043376","102.179713829","34.9681135575","89.9274911221","171.609675576","332.476617717","0","7529.9606354"
"0.0005625","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","177.45752996","189.245073541","208.362814752","250.204820865","166.601882468","166.696032011","167.520896263","200.593828659","103.626967019","114.481541288","134.951288182","212.350157658","103.208466085","110.174860167","148.536884535","655.902846869","32.4268566942","12.1677930831","17.6991729492","83.5443703994","34.86028152","93.0741263314","177.918452007","340.542295867","177.384131696","189.219562199","208.294672051","250.159533531","166.581900077","166.713047838","167.501099533","200.597888409","103.642789876","114.498807828","134.979228052","212.373095546","103.219454772","110.158730042","148.508818962","655.790859175","32.3836638937","12.1323028297","17.7459109685","83.6328265979","34.975504614","92.9948437145","177.787675666","340.308961004","0","7803.73454805"
"0.000565972222222","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","180.302421839","195.901945543","218.5273067","272.349005154","163.676157883","163.828272949","164.537851873","188.783146335","108.384672425","120.569902302","144.862616043","244.791066271","107.685431121","115.11692889","152.04336045","674.70358673","42.7115339088","15.0247975931","12.0297111273","66.8927914453","34.8853203551","95.8371181394","183.426067992","347.581103394","180.181397626","195.871160731","218.417992434","272.294295087","163.639630902","163.864818752","164.503661605","188.807259108","108.397994424","120.582186402","144.882602114","244.80787509","107.693827097","115.105940104","152.025354933","674.60888548","42.6231204821","14.9653881403","12.0588042235","66.9895615788","34.9949653753","95.6940377918","183.19185975","347.212155751","0","8027.86689144"
"0.000569444444444","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","183.976773612","203.330885608","228.341637107","293.475567798","160.536602343","161.009965268","161.929535987","176.278312609","113.144363932","126.789016632","155.560837777","270.325411918","112.24539679","119.59705921","154.484093731","672.726887593","58.2056719654","22.2541177301","9.51785548539","50.5146560804","34.930825423","98.0883031754","187.949663266","353.31579522","183.929452666","203.330854916","228.348218432","293.483180693","160.532096755","161.014261822","161.927799579","176.277797684","113.157972506","126.805356775","155.591950286","270.338601901","112.253896309","119.581114934","154.463827896","672.669420824","58.3540813378","22.3170590476","9.54728023012","50.4468869922","35.3852184383","98.3525974822","188.261624987","353.676085768","0","8218.57587452"
"0.000572916666667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","189.388564875","212.95359145","239.430967525","316.088697313","157.162018187","158.369297397","159.923518001","174.210023879","117.901268052","133.085681464","166.730359614","288.504940821","116.838513922","123.699450999","156.105678266","649.237078351","80.3662935993","35.2610493921","11.3760516536","35.709466578","37.299788316","102.88414736","195.599888267","363.279046007","189.684179662","213.177435817","240.134686214","316.527872808","157.34380262","158.163947873","160.087964254","173.970698671","117.916520202","133.105547464","166.779575971","288.580822387","116.848584202","123.677663327","156.077351598","649.056827953","80.6173612008","35.3704344548","11.4607864166","35.6216643972","37.9937987072","103.590399832","196.566640653","364.496763557","0","8448.25671153"
"0.000576388888889","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","198.489514668","227.096242892","254.516121343","343.527026897","153.646294533","155.831043386","158.702979036","187.385806602","122.606773268","138.906063761","176.116046036","300.885869405","121.419284325","127.724059406","158.198800338","604.559941465","105.758340842","52.0223750155","17.2861654317","25.408137037","40.0724032868","107.600239277","202.878086469","372.665020077","199.154116659","227.577765693","255.931547875","344.388360833","154.012355551","155.409310075","159.023451837","186.84626157","122.617071587","138.910917272","176.148421625","300.975891293","121.428802193","127.708503171","158.179820075","604.286448813","106.0358454","52.1429261406","17.4083409923","25.335966001","40.8337565177","108.631230132","204.32754025","374.528723869","0","8715.14601022"
"0.000579861111111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","207.956984781","241.258066816","268.620195678","371.871468668","150.080591407","153.329769098","158.449515728","213.001713565","127.231159398","144.183439558","183.366017343","303.325823713","125.971407361","131.636763841","160.566351851","548.022905582","129.656501251","68.3516839242","24.3036405512","19.4862035656","42.4463107766","111.437736001","208.76024535","380.086131478","208.579495492","241.742240987","270.11972602","372.719609222","150.486053184","152.862825936","158.803654982","212.382462341","127.235382004","144.179596017","183.379334918","303.377128405","125.978231524","131.627425412","160.554887426","547.804845952","130.082576419","68.6056443629","24.4998672964","19.4446513525","43.1812574613","112.597916379","210.381282751","382.207981833","0","8956.23470496"
"0.000583333333333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","210.427242923","245.487499485","270.292360074","384.318080846","146.513109598","150.943563509","159.53758005","243.18604694","131.705965872","148.734539689","188.14152233","295.577508227","130.499741005","135.44844901","163.131730191","487.482912681","149.871416011","81.3354417714","29.505537186","16.1701468302","43.7061224564","113.341915031","211.829843384","383.536337788","210.572693462","245.590452751","271.041429553","384.52780878","146.781236458","150.655694776","159.793888369","242.859659459","131.705436791","148.722418015","188.134285592","295.5590797","130.504777678","135.444573368","163.132455883","487.40825377","150.459427091","81.7470890743","29.7741774039","16.1679812651","44.234399866","114.248788992","213.082857595","385.197566658","0","9048.07104524"
"0.000586805555556","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","206.455353612","241.207510875","262.604978759","380.676319336","142.819875639","148.839533676","161.601994559","272.273653732","136.00151993","152.573678188","190.752013343","284.162052068","135.100539767","139.209524905","165.787318742","428.202599096","164.378645833","88.2625364992","30.9578147469","13.9729447786","44.585840505","114.57649526","213.808211769","385.450624608","206.665258476","241.304640073","263.322004654","380.86343381","143.078600364","148.55730538","161.841592006","271.930590372","135.99773697","152.560312674","190.739526409","284.135043993","135.103992128","139.20790342","165.786997117","428.147608453","164.941159528","88.6762854116","31.2034924975","13.9732054521","45.0251429311","115.43701757","214.979429714","387.036488402","0","9014.77634803"
"0.000590277777778","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","199.391156513","233.002639204","252.52835788","373.830512803","139.027834666","146.543885474","163.311618559","287.671414491","140.114910977","155.794795318","191.750265276","275.431038442","139.870205571","143.312792191","169.6820596","371.358717202","156.546673749","79.5386168924","24.5634680122","14.4010858259","43.9598105024","113.26677107","212.156402571","382.545153917","199.4700955","233.049108285","253.131084122","373.966806402","139.252003657","146.303782554","163.520590273","287.37418189","140.106535285","155.765870289","191.712749614","275.365916056","139.873734077","143.313545351","169.685165435","371.326361004","157.161332009","79.9733264885","24.7762748414","14.3506926008","44.3561828951","114.107393294","213.286079194","384.106104186","0","8824.93510201"
"0.00059375","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","194.969732085","227.034509091","246.298979494","370.062937319","135.116048646","143.888827105","164.180866578","287.735429152","144.05826844","158.491375889","191.509669416","273.017695568","144.814196741","148.252120018","176.291553391","323.120861114","134.116933879","61.8643241108","16.4583660374","26.3271529849","40.7458507643","107.466662234","204.161287692","371.123893433","194.579796115","226.893632327","246.461266697","369.980047778","135.232562814","143.794066123","164.316856016","287.660494676","144.052550956","158.464244682","191.478842964","272.968340316","144.821356779","148.249873362","176.293897354","323.112688185","134.607635564","62.2022868692","16.5787000998","26.1859705892","40.9570417175","107.996701566","204.873060365","372.127967044","0","8584.99742214"
