"Case Range","1",,,"2",,,"3",,,"4"
"Time, s","R4_ (Z)",,"Time, s","R4_ (Z)",,"Time, s","R4_ (Z)",,"Time, s","R4_ (Z)"
"0.0275","1240530.39943",,"0.00916666666667","3910448.19218",,"0.0055","5470749.97122",,"0.00392857142857","5946224.36689"
"0.027625","932334.752263",,"0.00920833333333","3431835.77297",,"0.005525","5175696.4163",,"0.00394642857143","5917332.83507"
"0.02775","731164.996989",,"0.00925","2927957.85196",,"0.00555","4723135.17186",,"0.00396428571429","5648921.21076"
"0.027875","700820.730698",,"0.00929166666667","2556814.85055",,"0.005575","4284625.41855",,"0.00398214285714","5298290.84528"
"0.028","771590.204464",,"0.00933333333333","2351070.55035",,"0.0056","3949669.479",,"0.004","4977134.59658"
"0.028125","875691.976873",,"0.009375","2276107.74904",,"0.005625","3732260.48763",,"0.00401785714286","4731368.93116"
"0.02825","966053.638189",,"0.00941666666667","2279723.77464",,"0.00565","3608595.94196",,"0.00403571428571","4562586.9864"
"0.028375","983978.738847",,"0.00945833333333","2287184.57267",,"0.005675","3523866.08448",,"0.00405357142857","4437210.38153"
"0.0285","909191.79635",,"0.0095","2238995.43967",,"0.0057","3421222.27505",,"0.00407142857143","4309097.93859"
"0.028625","783941.370555",,"0.00954166666667","2137038.18911",,"0.005725","3286239.6241",,"0.00408928571429","4159334.1601"
"0.02875","772339.828724",,"0.00958333333333","2131299.50127",,"0.00575","3232352.63484",,"0.00410714285714","4072490.50361"
"0.028875","1004895.77102",,"0.009625","2411663.36164",,"0.005775","3442624.25012",,"0.004125","4212531.6996"
"0.029","1458875.1406",,"0.00966666666667","3041942.53352",,"0.0058","4023958.75921",,"0.00414285714286","4705648.74085"
"0.029125","2221245.73477",,"0.00970833333333","4147770.86473",,"0.005825","5114523.33847",,"0.00416071428571","5695598.1451"
"0.02925","3354256.9055",,"0.00975","5873637.24922",,"0.00585","6883217.05749",,"0.00417857142857","7358591.37552"
"0.029375","4204382.62006",,"0.00979166666667","7657714.70156",,"0.005875","8949688.98845",,"0.00419642857143","9455959.7574"
"0.0295","4151116.62595",,"0.00983333333333","8618121.69395",,"0.0059","10504531.0343",,"0.00421428571429","11307911.5986"
"0.029625","3515581.59659",,"0.009875","8619733.19037",,"0.005925","11175967.9187",,"0.00423214285714","12447736.8367"
"0.02975","2806331.35553",,"0.00991666666667","8062098.6443",,"0.00595","11135011.7618",,"0.00425","12871376.7504"
"0.029875","2341376.19476",,"0.00995833333333","7433569.52995",,"0.005975","10790264.144",,"0.00426785714286","12869545.5911"
"0.03","2012155.51737",,"0.01","6870194.48801",,"0.006","10367267.3811",,"0.00428571428571","12678044.9"
"0.030125","2015369.19945",,"0.0100416666667","6655006.06294",,"0.006025","10175064.3252",,"0.00430357142857","12601467.0536"
"0.03025","2980195.93589",,"0.0100833333333","7573362.34308",,"0.00605","10950026.0228",,"0.00432142857143","13297761.1471"
"0.030375","3617285.87113",,"0.010125","8698231.13437",,"0.006075","12179134.5941",,"0.00433928571429","14534893.2235"
"0.0305","3410638.09229",,"0.0101666666667","9089963.32405",,"0.0061","12978396.5953",,"0.00435714285714","15580986.547"
"0.030625","3244651.0083",,"0.0102083333333","9148351.71685",,"0.006125","13388514.7567",,"0.004375","16286647.4732"
"0.03075","2822359.78174",,"0.01025","8787134.7495",,"0.00615","13334529.2479",,"0.00439285714286","16544873.885"
"0.030875","1793920.13983",,"0.0102916666667","7621423.82665",,"0.006175","12484411.0715",,"0.00441071428571","16061745.7045"
"0.031","749234.252536",,"0.0103333333333","5988127.85903",,"0.0062","10982823.3196",,"0.00442857142857","14863441.913"
"0.031125","243055.506693",,"0.010375","4583116.19421",,"0.006225","9406006.07789",,"0.00444642857143","13391062.6606"
"0.03125","240395.107183",,"0.0104166666667","3731563.89559",,"0.00625","8183392.40437",,"0.00446428571429","12080424.8813"
"0.031375","456902.985233",,"0.0104583333333","3351303.87457",,"0.006275","7397593.56568",,"0.00448214285714","11109250.389"
"0.0315","869963.315179",,"0.0105","3427159.58603",,"0.0063","7094679.6379",,"0.0045","10575817.6411"
"0.031625","1285250.85626",,"0.0105416666667","3782577.68955",,"0.006325","7173646.14894",,"0.00451785714286","10444931.626"
"0.03175","1344750.56836",,"0.0105833333333","3969924.521",,"0.00635","7257926.09364",,"0.00453571428571","10424131.9399"
"0.031875","1060084.05599",,"0.010625","3763883.47783",,"0.006375","7054686.07788",,"0.00455357142857","10217569.9299"
"0.032","632977.162073",,"0.0106666666667","3230027.70946",,"0.0064","6515034.45122",,"0.00457142857143","9709680.8464"
"0.032125","38368.7341376",,"0.0107083333333","2356322.5498",,"0.006425","5597758.90288",,"0.00458928571429","8829613.09188"
"0.03225","-571284.426807",,"0.01075","1273202.61376",,"0.00645","4380822.02668",,"0.00460714285714","7610776.95892"
"0.032375","-824991.095374",,"0.0107916666667","405530.119964",,"0.006475","3218509.76895",,"0.004625","6331191.87479"
"0.0325","-675276.95246",,"0.0108333333333","15667.165846",,"0.0065","2429525.38301",,"0.00464285714286","5308414.58366"
"0.032625","-282109.205382",,"0.010875","84573.0206029",,"0.006525","2103359.11158",,"0.00466071428571","4694382.21419"
"0.03275","406713.082462",,"0.0109166666667","679343.781402",,"0.00655","2337451.27067",,"0.00467857142857","4612709.33023"
"0.032875","1174962.80358",,"0.0109583333333","1642490.13513",,"0.006575","3053602.59483",,"0.00469642857143","5045966.03826"
"0.033","1393666.68977",,"0.011","2277632.64",,"0.0066","3680240.65862",,"0.00471428571429","5550598.52971"
"0.033125","612214.405868",,"0.0110416666667","1765494.8859",,"0.006625","3375701.13311",,"0.00473214285714","5352954.36845"
"0.03325","-371091.556803",,"0.0110833333333","532030.707313",,"0.00665","2224113.25775",,"0.00475","4324846.83442"
"0.033375","-854087.948961",,"0.011125","-498934.323508",,"0.006675","999005.205252",,"0.00476785714286","3048558.77389"
"0.0335","-1713773.44877",,"0.0111666666667","-1843035.69596",,"0.0067","-515568.534959",,"0.00478571428571","1476514.61504"
"0.033625","-2351972.63268",,"0.0112083333333","-3161958.01487",,"0.006725","-2126535.33251",,"0.00480357142857","-267206.719786"
"0.03375","-1968932.06238",,"0.01125","-3525565.31819",,"0.00675","-3046365.86714",,"0.00482142857143","-1545847.68582"
"0.033875","-1392856.95388",,"0.0112916666667","-3258848.854",,"0.006775","-3274647.52958",,"0.00483928571429","-2188939.84186"
"0.034","-867862.884497",,"0.0113333333333","-2723904.66712",,"0.0068","-3072985.33132",,"0.00485714285714","-2341845.06258"
"0.034125","-333327.322981",,"0.011375","-2016599.09259",,"0.006825","-2578252.13212",,"0.004875","-2131875.36345"
"0.03425","-91408.4176343",,"0.0114166666667","-1480618.14349",,"0.00685","-2097447.15216",,"0.00489285714286","-1819107.26258"
"0.034375","-409843.803233",,"0.0114583333333","-1562240.90217",,"0.006875","-2086047.63797",,"0.00491071428571","-1823823.98743"
"0.0345","-1283275.97552",,"0.0115","-2488815.92206",,"0.0069","-2880088.94379",,"0.00492857142857","-2522028.90156"
"0.034625","-1932378.88646",,"0.0115416666667","-3622420.89464",,"0.006925","-4101304.01074",,"0.00494642857143","-3733335.56114"
"0.03475","-1892845.48821",,"0.0115833333333","-4196705.96794",,"0.00695","-5039887.45484",,"0.00496428571429","-4876053.07229"
"0.034875","-1565545.43471",,"0.011625","-4207257.48774",,"0.006975","-5461518.40784",,"0.00498214285714","-5619471.45247"
"0.035","-1240530.88112",,"0.0116666666667","-3910475.59181",,"0.007","-5470747.87656",,"0.005","-5946229.19687"
"0.035125","-932335.234109",,"0.0117083333333","-3431851.06383",,"0.007025","-5175694.39618",,"0.00501785714286","-5917328.71414"
"0.03525","-731165.177139",,"0.01175","-2927968.18199",,"0.00705","-4723111.91715",,"0.00503571428571","-5648876.38757"
"0.035375","-700821.06648",,"0.0117916666667","-2556814.89441",,"0.007075","-4284640.11097",,"0.00505357142857","-5298289.9411"
"0.0355","-771589.797343",,"0.0118333333333","-2351012.41189",,"0.0071","-3949685.1762",,"0.00507142857143","-4977135.20334"
"0.035625","-875693.091366",,"0.011875","-2276097.29209",,"0.007125","-3732261.94905",,"0.00508928571429","-4731355.98491"
"0.03575","-966052.666053",,"0.0119166666667","-2279710.60638",,"0.00715","-3608598.53078",,"0.00510714285714","-4562617.34476"
"0.035875","-983980.766148",,"0.0119583333333","-2287162.92126",,"0.007175","-3523866.04699",,"0.005125","-4437223.28214"
"0.036","-909190.727737",,"0.012","-2239004.85139",,"0.0072","-3421147.98093",,"0.00514285714286","-4309097.50396"
"0.036125","-783941.674391",,"0.0120416666667","-2137017.54753",,"0.007225","-3286232.2403",,"0.00516071428571","-4159375.59347"
"0.03625","-772339.280468",,"0.0120833333333","-2131265.81795",,"0.00725","-3232362.87902",,"0.00517857142857","-4072531.64446"
"0.036375","-1004895.44142",,"0.012125","-2411628.67798",,"0.007275","-3442643.45494",,"0.00519642857143","-4212518.67269"
"0.0365","-1458875.22857",,"0.0121666666667","-3041938.15",,"0.0073","-4023951.34417",,"0.00521428571429","-4705660.8881"
"0.036625","-2221246.1952",,"0.0122083333333","-4147779.42375",,"0.007325","-5114515.89404",,"0.00523214285714","-5695595.12856"
"0.03675","-3354256.22735",,"0.01225","-5873651.67758",,"0.00735","-6883220.60299",,"0.00525","-7358598.13348"
"0.036875","-4204382.10569",,"0.0122916666667","-7657721.24489",,"0.007375","-8949692.44274",,"0.00526785714286","-9455969.40346"
"0.037","-4151116.09298",,"0.0123333333333","-8618125.29829",,"0.0074","-10504535.328",,"0.00528571428571","-11307921.7079"
"0.037125","-3515581.48688",,"0.012375","-8619746.85337",,"0.007425","-11175992.7044",,"0.00530357142857","-12447748.3055"
"0.03725","-2806331.35907",,"0.0124166666667","-8062119.09516",,"0.00745","-11135002.458",,"0.00532142857143","-12871386.3885"
"0.037375","-2341376.08602",,"0.0124583333333","-7433576.24598",,"0.007475","-10790244.913",,"0.00533928571429","-12869538.8375"
"0.0375","-2012154.98917",,"0.0125","-6870197.54593",,"0.0075","-10367244.7984",,"0.00535714285714","-12678041.5279"
"0.037625","-2015369.3493",,"0.0125416666667","-6655018.96073",,"0.007525","-10175054.1088",,"0.005375","-12601476.9683"
"0.03775","-2980196.85099",,"0.0125833333333","-7573378.8963",,"0.00755","-10950028.9693",,"0.00539285714286","-13297775.3292"
"0.037875","-3617285.89618",,"0.012625","-8698241.67403",,"0.007575","-12179144.2947",,"0.00541071428571","-14534940.5196"
"0.038","-3410637.2823",,"0.0126666666667","-9089980.43068",,"0.0076","-12978396.3209",,"0.00542857142857","-15581033.8604"
"0.038125","-3244651.55034",,"0.0127083333333","-9148362.57338",,"0.007625","-13388523.1047",,"0.00544642857143","-16286679.1503"
"0.03825","-2822361.22009",,"0.01275","-8787197.13549",,"0.00765","-13334508.549",,"0.00546428571429","-16544941.7337"
"0.038375","-1793919.01775",,"0.0127916666667","-7621497.32046",,"0.007675","-12484440.0455",,"0.00548214285714","-16061800.418"
"0.0385","-749234.522229",,"0.0128333333333","-5988043.85368",,"0.0077","-10982831.898",,"0.0055","-14863481.0161"
"0.038625","-243054.721464",,"0.012875","-4583058.79541",,"0.007725","-9406003.61415",,"0.00551785714286","-13391072.5006"
"0.03875","-240394.669235",,"0.0129166666667","-3731545.94888",,"0.00775","-8183412.4478",,"0.00553571428571","-12080412.5502"
"0.038875","-456904.900126",,"0.0129583333333","-3351286.52",,"0.007775","-7397540.02781",,"0.00555357142857","-11109237.0717"
"0.039","-869963.681198",,"0.013","-3427127.36781",,"0.0078","-7094619.99975",,"0.00557142857143","-10575785.542"
"0.039125","-1285250.67317",,"0.0130416666667","-3782557.89456",,"0.007825","-7173607.94135",,"0.00558928571429","-10444895.198"
"0.03925","-1344751.2807",,"0.0130833333333","-3969919.80988",,"0.00785","-7257890.64854",,"0.00560714285714","-10424093.9416"
"0.039375","-1060084.22685",,"0.013125","-3763904.13126",,"0.007875","-7054690.61465",,"0.005625","-10217541.5319"
"0.0395","-632977.174934",,"0.0131666666667","-3230053.25342",,"0.0079","-6514981.50789",,"0.00564285714286","-9709679.66642"
"0.039625","-38368.344695",,"0.0132083333333","-2356370.81701",,"0.007925","-5597714.16084",,"0.00566071428571","-8829600.10097"
"0.03975","571284.885514",,"0.01325","-1273213.16704",,"0.00795","-4380842.22787",,"0.00567857142857","-7610757.0852"
"0.039875","824991.075364",,"0.0132916666667","-405535.731463",,"0.007975","-3218531.53966",,"0.00569642857143","-6331160.30302"
"0.04","675274.799587",,"0.0133333333333","-15674.4505904",,"0.008","-2429569.42926",,,
"0.040125","282109.850468",,"0.013375","-84496.7769536",,"0.008025","-2103358.74146",,,
"0.04025","-406714.71191",,"0.0134166666667","-679293.046881",,"0.00805","-2337436.39619",,,
"0.040375","-1174963.73471",,"0.0134583333333","-1642414.00256",,"0.008075","-3053573.92546",,,
"0.0405","-1393665.83312",,"0.0135","-2277634.59502",,"0.0081","-3680246.00594",,,
"0.040625","-612210.614089",,"0.0135416666667","-1765543.20825",,"0.008125","-3375739.88888",,,
"0.04075","371092.027306",,"0.0135833333333","-532048.037015",,"0.00815","-2224165.14767",,,
"0.040875","854087.523223",,"0.013625","498934.586028",,"0.008175","-998988.373553",,,
"0.041","1713773.6437",,"0.0136666666667","1843005.16306",,"0.0082","515563.00474",,,
"0.041125","2351973.61387",,"0.0137083333333","3161929.25603",,"0.008225","2126511.22766",,,
"0.04125","1968931.69385",,"0.01375","3525564.26153",,"0.00825","3046349.81656",,,
"0.041375","1392856.66033",,"0.0137916666667","3258865.38408",,"0.008275","3274636.3156",,,
"0.0415","867863.170243",,"0.0138333333333","2723918.32202",,"0.0083","3072996.38283",,,
"0.041625","333327.277723",,"0.013875","2016587.04056",,"0.008325","2578259.05029",,,
"0.04175","91407.9897123",,"0.0139166666667","1480609.07012",,"0.00835","2097460.43342",,,
"0.041875","409843.128193",,"0.0139583333333","1562236.19796",,"0.008375","2086035.74802",,,
"0.042","1283276.503",,"0.014","2488810.63817",,"0.0084","2880052.80771",,,
"0.042125","1932379.14475",,"0.0140416666667","3622405.55256",,"0.008425","4101269.38019",,,
"0.04225","1892845.81003",,"0.0140833333333","4196689.58038",,"0.00845","5039866.13235",,,
"0.042375","1565545.47301",,"0.014125","4207246.09481",,"0.008475","5461514.4429",,,
"0.0425","1240529.9345",,"0.0141666666667","3910479.6003",,"0.0085","5470742.34459",,,
"0.042625","932335.600935",,"0.0142083333333","3431886.80499",,"0.008525","5175692.69482",,,
"0.04275","731165.670891",,"0.01425","2927975.66253",,"0.00855","4723123.11371",,,
"0.042875","700821.025758",,"0.0142916666667","2556805.54882",,"0.008575","4284627.68301",,,
"0.043","771588.776763",,"0.0143333333333","2351047.57854",,"0.0086","3949672.41176",,,
"0.043125","875693.409697",,"0.014375","2276088.33454",,"0.008625","3732252.64515",,,
"0.04325","966053.105689",,"0.0144166666667","2279697.87435",,"0.00865","3608599.78066",,,
"0.043375","983978.183083",,"0.0144583333333","2287149.2491",,"0.008675","3523868.83043",,,
"0.0435","909191.686557",,"0.0145","2239003.53175",,"0.0087","3421175.5345",,,
"0.043625","783942.501736",,"0.0145416666667","2137070.271",,"0.008725","3286226.53759",,,
"0.04375","772339.949078",,"0.0145833333333","2131304.34214",,"0.00875","3232350.96553",,,
"0.043875","1004895.35496",,"0.014625","2411662.35053",,"0.008775","3442586.09879",,,
"0.044","1458875.30234",,"0.0146666666667","3041942.20217",,"0.0088","4023941.85466",,,
"0.044125","2221245.78999",,"0.0147083333333","4147789.11032",,"0.008825","5114508.86222",,,
"0.04425","3354256.17703",,"0.01475","5873645.10682",,,,,,
"0.044375","4204382.24248",,"0.0147916666667","7657716.30326",,,,,,
"0.0445","4151117.40637",,"0.0148333333333","8618113.42015",,,,,,
"0.044625","3515581.73249",,"0.014875","8619719.82515",,,,,,
"0.04475","2806331.02137",,"0.0149166666667","8062111.74624",,,,,,
"0.044875","2341375.55938",,"0.0149583333333","7433557.24553",,,,,,
"0.045","2012155.62065",,"0.015","6870176.6673",,,,,,
"0.045125","2015368.49993",,"0.0150416666667","6654996.08163",,,,,,
"0.04525","2980197.35182",,"0.0150833333333","7573346.25592",,,,,,
"0.045375","3617285.95355",,"0.015125","8698211.08343",,,,,,
"0.0455","3410637.9013",,"0.0151666666667","9089944.85571",,,,,,
"0.045625","3244651.00638",,"0.0152083333333","9148344.65494",,,,,,
"0.04575","2822361.8617",,"0.01525","8787197.57281",,,,,,
"0.045875","1793919.34697",,"0.0152916666667","7621490.09543",,,,,,
"0.046","749233.690723",,"0.0153333333333","5988011.42912",,,,,,
"0.046125","243054.857163",,"0.015375","4583100.57293",,,,,,
"0.04625","240394.379111",,"0.0154166666667","3731575.24107",,,,,,
"0.046375","456902.858519",,"0.0154583333333","3351318.24693",,,,,,
"0.0465","869963.527801",,"0.0155","3427192.59075",,,,,,
"0.046625","1285250.98996",,"0.0155416666667","3782567.33051",,,,,,
"0.04675","1344750.64668",,"0.0155833333333","3969907.14606",,,,,,
"0.046875","1060084.4885",,"0.015625","3763882.89212",,,,,,
"0.047","632977.133296",,"0.0156666666667","3230024.86976",,,,,,
"0.047125","38368.2225461",,"0.0157083333333","2356368.27709",,,,,,
"0.04725","-571284.429076",,"0.01575","1273231.05076",,,,,,
"0.047375","-824991.734374",,"0.0157916666667","405530.607901",,,,,,
"0.0475","-675275.307515",,"0.0158333333333","15647.3524028",,,,,,
"0.047625","-282109.272619",,"0.015875","84532.240378",,,,,,
"0.04775","406714.699487",,"0.0159166666667","679197.744996",,,,,,
"0.047875","1174962.43028",,"0.0159583333333","1642441.3165",,,,,,
"0.048","1393666.43763",,"0.016","2277661.90993",,,,,,
"0.048125","612212.534243",,"0.0160416666667","1765541.7701",,,,,,
"0.04825","-371090.482836",,"0.0160833333333","532070.782719",,,,,,
"0.048375","-854088.136276",,"0.016125","-498918.565752",,,,,,
"0.0485","-1713773.70373",,"0.0161666666667","-1842971.60574",,,,,,
"0.048625","-2351973.61574",,"0.0162083333333","-3161915.27318",,,,,,
"0.04875","-1968931.22645",,"0.01625","-3525568.08775",,,,,,
"0.048875","-1392857.00599",,"0.0162916666667","-3258869.54909",,,,,,
"0.049","-867864.633083",,"0.0163333333333","-2723921.27543",,,,,,
"0.049125","-333327.179178",,"0.016375","-2016597.22817",,,,,,
"0.04925","-91408.0384232",,"0.0164166666667","-1480626.5969",,,,,,
