"Study title: SC_Fq_M3_A2_noFP"
"Torque: Nm <Value> "
"Case Range","1","","","2","","","3","","","4","","","5","","","6","","","7","","","8","","","9","","","10","","","11","","","12","","","13","","","14","","","15","","","16","","","17","","","18","","","19","","","20","","","21","","","22","","","23","","","24","","","25","","","26","","","27","","","28","","","29","","","30","",""
"Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque"
"10000","6.74494246198","-3.3830373578","-3.34643943392","","10000","6.23957564458","-0.807098833102","-5.41819748381","","10000","4.78428980173","1.89171324652","-6.66508400987","","10000","2.60063923841","4.30252953739","-6.89727238307","","10000","0.0210650240189","6.05832430225","-6.07941318834","","10000","3385.30122551","-1497.50311561","-1462.75024535","","10000","3135.10965032","776.87377281","-3519.28364349","","10000","2407.62568526","2932.97859478","-5040.03779789","","10000","1313.60315474","4642.56419161","-5793.49232026","","10000","19.5964313048","5645.36138922","-5664.94008959","","10000","4573.44882336","-2185.74073683","-2117.86884829","","10000","4239.72870542","1677.78341153","-5667.81712184","","10000","3260.54841896","5285.88028603","-8354.89170149","","10000","1784.97917615","8089.24980212","-9770.00974108","","10000","37.6626257205","9661.10431796","-9697.73210561","","10000","5694.4687757","-2842.24873236","-2750.90452293","","10000","5281.11878021","1739.0794497","-6924.16189701","","10000","4063.76612226","6055.64858168","-10043.2782918","","10000","2227.74238571","9450.30005719","-11633.3967857","","10000","52.5647128777","11406.2290346","-11452.4359385","","10000","6780.51593104","-3443.06292094","-3329.1308691","","10000","6288.90896615","1501.35206749","-7775.01963117","","10000","4839.87235555","6217.19989","-11037.2320973","","10000","2654.00995391","9986.53534651","-12619.1263839","","10000","64.0978397827","12235.5113356","-12279.872738","","10000","7817.87045511","-3977.15452539","-3854.15559894","","10000","7252.45368192","1156.84876448","-8412.06189693","","10000","5582.91645246","6114.73226695","-11689.3079041","","10000","3063.43039497","10141.7033082","-13186.9626389","","10000","77.5654195573","12624.6917722","-12677.0220104"
"15000","10.1116526514","-5.06630229259","-5.02215282964","","15000","9.35166944769","-1.20375230198","-8.12649879637","","15000","7.16797830758","2.84205797262","-9.99365817446","","15000","3.89302833797","6.45519015103","-10.3393742418","","15000","0.0254000285642","9.08557889164","-9.11101457703","","15000","5072.70629143","-2238.52153827","-2196.61859371","","15000","4695.59311808","1171.75036482","-5278.29956001","","15000","3603.61938001","4403.63428368","-7556.40797558","","15000","1963.0269252","6965.10475442","-8684.12163155","","15000","23.5807226202","8466.20102965","-8489.75599132","","15000","6849.58787086","-3263.55326518","-3181.67105783","","15000","6345.52879181","2529.90182312","-8501.37302139","","15000","4875.4216269","7938.20277069","-12526.818931","","15000","2663.0739481","12137.984114","-14645.1691306","","15000","45.3000171486","14489.8675575","-14533.9266516","","15000","8526.03594056","-4243.23049847","-4132.67104956","","15000","7901.24528234","2627.24800745","-10386.8457341","","15000","6073.5614","9097.7517606","-15059.7171362","","15000","3321.23374943","14183.205475","-17439.8837203","","15000","63.2773179791","17109.3947614","-17164.9855509","","15000","10150.7225285","-5140.37568787","-5001.88148182","","15000","9407.59257933","2274.53639775","-11665.1338421","","15000","7232.24157798","9343.17101404","-16552.4752311","","15000","3955.84757146","14989.3926711","-18919.8524603","","15000","77.2134052697","18353.6146959","-18406.8542752","","15000","11703.7917411","-5939.73363214","-5789.9461246","","15000","10848.7248427","1758.66217635","-12619.5518416","","15000","8342.04013408","9189.31757547","-17527.9462261","","15000","4565.35386987","15220.9828832","-19767.8690739","","15000","93.6346653828","18935.3912617","-18998.3131404"
"20000","13.4778315142","-6.74908916766","-6.69781309309","","20000","12.4631802805","-1.60009602003","-10.8345274981","","20000","9.55112247765","3.79249785121","-13.3217836634","","20000","5.18499156596","8.60771915166","-13.7809187833","","20000","0.0294943849887","12.1124938712","-12.1420359411","","20000","6759.64218577","-2979.10981343","-2930.44914265","","20000","6255.56830039","1566.89508979","-7037.07654006","","20000","4799.1408317","5874.35448986","-10072.3728739","","20000","2612.08790903","9287.4967314","-11574.2418893","","20000","27.3685339065","11286.7018366","-11314.0376818","","20000","9124.78165234","-4340.52479581","-4245.40647254","","20000","8450.31295463","3382.60217351","-11334.5323938","","20000","6489.35943573","10590.7581182","-16698.0774378","","20000","3540.45991851","16186.5670698","-19519.4915551","","20000","52.5584476784","19318.1178659","-19369.2405526","","20000","11356.1900316","-5642.97969099","-5514.45649417","","20000","10519.8647349","3516.3618775","-13849.1667242","","20000","8081.98542732","12140.3687836","-20075.46665","","20000","4413.69286802","18916.1151909","-23245.457016","","20000","73.4592582646","22812.0546184","-22876.5391563","","20000","13519.1141182","-6836.1418652","-6674.80059562","","20000","12524.32739","3048.96110689","-15555.0073784","","20000","9622.82412539","12469.8870774","-22067.1044786","","20000","5256.33343383","19992.3858581","-25219.6852052","","20000","89.6139688803","24471.2252085","-24532.7976976","","20000","15587.5672984","-7900.54478388","-7726.01670468","","20000","14442.6614235","2361.79418747","-16826.7340537","","20000","11098.9920017","12264.5714432","-23365.734009","","20000","6065.60122791","20300.1791293","-26347.5129111","","20000","108.777527717","25245.2684381","-25318.1214779"
"Total Rotational Displacement: deg <Value> "
"Case Range","1","","","2","","","3","","","4","","","5","","","6","","","7","","","8","","","9","","","10","","","11","","","12","","","13","","","14","","","15","","","16","","","17","","","18","","","19","","","20","","","21","","","22","","","23","","","24","","","25","","","26","","","27","","","28","","","29","","","30","",""
"Frequency Hz","Rotation","","Frequency Hz","Rotation","","Frequency Hz","Rotation","","Frequency Hz","Rotation","","Frequency Hz","Rotation","","Frequency Hz","Rotation","","Frequency Hz","Rotation","","Frequency Hz","Rotation","","Frequency Hz","Rotation","","Frequency Hz","Rotation","","Frequency Hz","Rotation","","Frequency Hz","Rotation","","Frequency Hz","Rotation","","Frequency Hz","Rotation","","Frequency Hz","Rotation","","Frequency Hz","Rotation","","Frequency Hz","Rotation","","Frequency Hz","Rotation","","Frequency Hz","Rotation","","Frequency Hz","Rotation","","Frequency Hz","Rotation","","Frequency Hz","Rotation","","Frequency Hz","Rotation","","Frequency Hz","Rotation","","Frequency Hz","Rotation","","Frequency Hz","Rotation","","Frequency Hz","Rotation","","Frequency Hz","Rotation","","Frequency Hz","Rotation","","Frequency Hz","Rotation"
"1066.6666667","0","","1066.6666667","0","","1066.6666667","0","","1066.6666667","0","","1066.6666667","0","","1066.6666667","0","","1066.6666667","0","","1066.6666667","0","","1066.6666667","0","","1066.6666667","0","","1066.6666667","0","","1066.6666667","0","","1066.6666667","0","","1066.6666667","0","","1066.6666667","0","","1066.6666667","0","","1066.6666667","0","","1066.6666667","0","","1066.6666667","0","","1066.6666667","0","","1066.6666667","0","","1066.6666667","0","","1066.6666667","0","","1066.6666667","0","","1066.6666667","0","","1066.6666667","0","","1066.6666667","0","","1066.6666667","0","","1066.6666667","0","","1066.6666667","0"
"2000","0","","2000","0","","2000","0","","2000","0","","2000","0","","2000","0","","2000","0","","2000","0","","2000","0","","2000","0","","2000","0","","2000","0","","2000","0","","2000","0","","2000","0","","2000","0","","2000","0","","2000","0","","2000","0","","2000","0","","2000","0","","2000","0","","2000","0","","2000","0","","2000","0","","2000","0","","2000","0","","2000","0","","2000","0","","2000","0"
"3000","0","","3000","0","","3000","0","","3000","0","","3000","0","","3000","0","","3000","0","","3000","0","","3000","0","","3000","0","","3000","0","","3000","0","","3000","0","","3000","0","","3000","0","","3000","0","","3000","0","","3000","0","","3000","0","","3000","0","","3000","0","","3000","0","","3000","0","","3000","0","","3000","0","","3000","0","","3000","0","","3000","0","","3000","0","","3000","0"
"5000","0","","5000","0","","5000","0","","5000","0","","5000","0","","5000","0","","5000","0","","5000","0","","5000","0","","5000","0","","5000","0","","5000","0","","5000","0","","5000","0","","5000","0","","5000","0","","5000","0","","5000","0","","5000","0","","5000","0","","5000","0","","5000","0","","5000","0","","5000","0","","5000","0","","5000","0","","5000","0","","5000","0","","5000","0","","5000","0"
"6000","0","","6000","0","","6000","0","","6000","0","","6000","0","","6000","0","","6000","0","","6000","0","","6000","0","","6000","0","","6000","0","","6000","0","","6000","0","","6000","0","","6000","0","","6000","0","","6000","0","","6000","0","","6000","0","","6000","0","","6000","0","","6000","0","","6000","0","","6000","0","","6000","0","","6000","0","","6000","0","","6000","0","","6000","0","","6000","0"
"10000","0","","10000","0","","10000","0","","10000","0","","10000","0","","10000","0","","10000","0","","10000","0","","10000","0","","10000","0","","10000","0","","10000","0","","10000","0","","10000","0","","10000","0","","10000","0","","10000","0","","10000","0","","10000","0","","10000","0","","10000","0","","10000","0","","10000","0","","10000","0","","10000","0","","10000","0","","10000","0","","10000","0","","10000","0","","10000","0"
"15000","0","","15000","0","","15000","0","","15000","0","","15000","0","","15000","0","","15000","0","","15000","0","","15000","0","","15000","0","","15000","0","","15000","0","","15000","0","","15000","0","","15000","0","","15000","0","","15000","0","","15000","0","","15000","0","","15000","0","","15000","0","","15000","0","","15000","0","","15000","0","","15000","0","","15000","0","","15000","0","","15000","0","","15000","0","","15000","0"
"20000","0","","20000","0","","20000","0","","20000","0","","20000","0","","20000","0","","20000","0","","20000","0","","20000","0","","20000","0","","20000","0","","20000","0","","20000","0","","20000","0","","20000","0","","20000","0","","20000","0","","20000","0","","20000","0","","20000","0","","20000","0","","20000","0","","20000","0","","20000","0","","20000","0","","20000","0","","20000","0","","20000","0","","20000","0","","20000","0"
"Terminal Temperature (Electrical Circuit): deg C <Value> "
"Case Range","1","","2","","3","","4","","5","","6","","7","","8","","9","","10","","11","","12","","13","","14","","15","","16","","17","","18","","19","","20","","21","","22","","23","","24","","25","","26","","27","","28","","29","","30",""
"Frequency Hz","","Frequency Hz","","Frequency Hz","","Frequency Hz","","Frequency Hz","","Frequency Hz","","Frequency Hz","","Frequency Hz","","Frequency Hz","","Frequency Hz","","Frequency Hz","","Frequency Hz","","Frequency Hz","","Frequency Hz","","Frequency Hz","","Frequency Hz","","Frequency Hz","","Frequency Hz","","Frequency Hz","","Frequency Hz","","Frequency Hz","","Frequency Hz","","Frequency Hz","","Frequency Hz","","Frequency Hz","","Frequency Hz","","Frequency Hz","","Frequency Hz","","Frequency Hz","","Frequency Hz"
"1066.6666667","","1066.6666667","","1066.6666667","","1066.6666667","","1066.6666667","","1066.6666667","","1066.6666667","","1066.6666667","","1066.6666667","","1066.6666667","","1066.6666667","","1066.6666667","","1066.6666667","","1066.6666667","","1066.6666667","","1066.6666667","","1066.6666667","","1066.6666667","","1066.6666667","","1066.6666667","","1066.6666667","","1066.6666667","","1066.6666667","","1066.6666667","","1066.6666667","","1066.6666667","","1066.6666667","","1066.6666667","","1066.6666667","","1066.6666667"
"2000","","2000","","2000","","2000","","2000","","2000","","2000","","2000","","2000","","2000","","2000","","2000","","2000","","2000","","2000","","2000","","2000","","2000","","2000","","2000","","2000","","2000","","2000","","2000","","2000","","2000","","2000","","2000","","2000","","2000"
"3000","","3000","","3000","","3000","","3000","","3000","","3000","","3000","","3000","","3000","","3000","","3000","","3000","","3000","","3000","","3000","","3000","","3000","","3000","","3000","","3000","","3000","","3000","","3000","","3000","","3000","","3000","","3000","","3000","","3000"
"5000","","5000","","5000","","5000","","5000","","5000","","5000","","5000","","5000","","5000","","5000","","5000","","5000","","5000","","5000","","5000","","5000","","5000","","5000","","5000","","5000","","5000","","5000","","5000","","5000","","5000","","5000","","5000","","5000","","5000"
"6000","","6000","","6000","","6000","","6000","","6000","","6000","","6000","","6000","","6000","","6000","","6000","","6000","","6000","","6000","","6000","","6000","","6000","","6000","","6000","","6000","","6000","","6000","","6000","","6000","","6000","","6000","","6000","","6000","","6000"
"10000","","10000","","10000","","10000","","10000","","10000","","10000","","10000","","10000","","10000","","10000","","10000","","10000","","10000","","10000","","10000","","10000","","10000","","10000","","10000","","10000","","10000","","10000","","10000","","10000","","10000","","10000","","10000","","10000","","10000"
"15000","","15000","","15000","","15000","","15000","","15000","","15000","","15000","","15000","","15000","","15000","","15000","","15000","","15000","","15000","","15000","","15000","","15000","","15000","","15000","","15000","","15000","","15000","","15000","","15000","","15000","","15000","","15000","","15000","","15000"
"20000","","20000","","20000","","20000","","20000","","20000","","20000","","20000","","20000","","20000","","20000","","20000","","20000","","20000","","20000","","20000","","20000","","20000","","20000","","20000","","20000","","20000","","20000","","20000","","20000","","20000","","20000","","20000","","20000","","20000"
"FEM Conductor Flux-Linkage: Wb <Real> "
"Case Range","1","","","","","","","","2","","","","","","","","3","","","","","","","","4","","","","","","","","5","","","","","","","","6","","","","","","","","7","","","","","","","","8","","","","","","","","9","","","","","","","","10","","","","","","","","11","","","","","","","","12","","","","","","","","13","","","","","","","","14","","","","","","","","15","","","","","","","","16","","","","","","","","17","","","","","","","","18","","","","","","","","19","","","","","","","","20","","","","","","","","21","","","","","","","","22","","","","","","","","23","","","","","","","","24","","","","","","","","25","","","","","","","","26","","","","","","","","27","","","","","","","","28","","","","","","","","29","","","","","","","","30","","","","","","",""
